year,range,type,nhd_num,count,rate,total_pop
2017,full,homicide,1,6,0.7108962137158494,8440.050578744882
2017,full,homicide,3,1,0.2926122712959163,3417.491671047208
2017,full,homicide,4,1,0.10732410007904669,9317.571722133955
2017,full,homicide,5,2,0.16880372694553958,11848.07963775143
2017,full,homicide,15,2,0.1396169343219032,14324.90986651208
2017,full,homicide,16,10,0.5940111079843274,16834.702020864977
2017,full,homicide,17,2,0.5509480366054932,3630.1064113458337
2017,full,homicide,18,1,0.36603400548454296,2731.9866051140116
2017,full,homicide,19,2,0.38338245218013856,5216.722853711279
2017,full,homicide,21,1,0.4768462583048033,2097.1119780933527
2017,full,homicide,22,1,0.29457869121598707,3394.6786709931894
2017,full,homicide,23,1,0.6386869323466767,1565.7123221948182
2017,full,homicide,24,1,0.40405096903814575,2474.9352844779137
2017,full,homicide,27,1,0.17113506353701824,5843.337883727667
2017,full,homicide,30,1,0.20765136261047243,4815.764208953798
2017,full,homicide,31,1,0.2901715876786476,3446.2367869987897
2017,full,homicide,32,1,0.5492838218128387,1820.5524362607878
2017,full,homicide,33,2,1.919300544358136,1042.0462839335316
2017,full,homicide,35,2,0.35797295374060595,5587.01426770146
2017,full,homicide,36,2,0.3173322879067833,6302.5417715688045
2017,full,homicide,37,2,0.38394471316869927,5209.083316954625
2017,full,homicide,39,1,0.4728311967097283,2114.9196731490233
2017,full,homicide,47,1,0.39936213862185915,2503.993001066288
2017,full,homicide,48,5,0.6760450389878598,7395.956943173113
2017,full,homicide,50,15,2.899754488986757,5172.851721402579
2017,full,homicide,51,3,1.2622327716526223,2376.7406990012987
2017,full,homicide,52,6,2.46426713014355,2434.800970481834
2017,full,homicide,53,3,2.221598923490472,1350.3787602158811
2017,full,homicide,54,4,2.77414720632776,1441.884551359099
2017,full,homicide,55,7,2.189923450077761,3196.4587619496197
2017,full,homicide,56,9,1.89075759546194,4759.996745009064
2017,full,homicide,57,4,2.7208604905407445,1470.12315181402
2017,full,homicide,58,1,0.467298660015949,2139.959057374292
2017,full,homicide,59,11,2.002667572347772,5492.673947431252
2017,full,homicide,60,5,2.505988734080942,1995.2204620878804
2017,full,homicide,61,4,1.8764630874254087,2131.6699629238
2017,full,homicide,63,2,1.8805293302428079,1063.5303410778317
2017,full,homicide,64,4,0.8475236571918576,4719.6322675562815
2017,full,homicide,65,4,2.4209585783021677,1652.2380993421305
2017,full,homicide,66,3,4.443101603349566,675.2040056293918
2017,full,homicide,67,8,6.8676440151548395,1164.8827432444648
2017,full,homicide,68,5,1.5572535388881723,3210.780951937881
2017,full,homicide,69,4,1.2407901116053275,3223.752319257946
2017,full,homicide,70,6,1.8099376986547946,3315.0312325443015
2017,full,homicide,71,9,2.584690597807899,3482.0415285423283
2017,full,homicide,72,11,2.9783119070549606,3693.3673648966846
2017,full,homicide,73,1,0.2581417328191785,3873.8408899597553
2017,full,homicide,74,10,1.774525767567344,5635.308420293478
2017,full,homicide,75,1,1.4904949364515725,670.9180793198159
2017,full,homicide,76,11,3.1235438712925943,3521.6409479940958
2017,full,homicide,78,9,3.6981994799900764,2433.6166960967043
2017,full,homicide,79,4,1.4128988185394453,2831.0590592289664
2017,full,part 1,1,719,85.18906294361597,8440.050578744882
2017,full,part 1,2,292,74.6862100918025,3909.6909542080202
2017,full,part 1,3,122,35.69869709810179,3417.491671047208
2017,full,part 1,4,217,23.289329717153134,9317.571722133955
2017,full,part 1,5,653,55.11441684771867,11848.07963775143
2017,full,part 1,6,180,26.542838811046707,6781.49015187806
2017,full,part 1,7,230,34.11601019686968,6741.702756939136
2017,full,part 1,8,252,30.919505733128442,8150.194966732496
2017,full,part 1,9,257,27.2075282390402,9445.915032855853
2017,full,part 1,10,83,30.691035234598626,2704.3727709266846
2017,full,part 1,11,64,28.699725118439062,2229.986515058332
2017,full,part 1,12,177,57.60133851716455,3072.8452594422956
2017,full,part 1,13,234,47.271103645573376,4950.170018336616
2017,full,part 1,14,252,33.364685282950056,7552.896059498467
2017,full,part 1,15,791,55.21849752431271,14324.90986651208
2017,full,part 1,16,1290,76.62743292997823,16834.702020864977
2017,full,part 1,17,357,98.34422453408054,3630.1064113458337
2017,full,part 1,18,252,92.24056938210482,2731.9866051140116
2017,full,part 1,19,578,110.79752868006003,5216.722853711279
2017,full,part 1,20,95,33.916694539323174,2800.980499141995
2017,full,part 1,21,301,143.53072374974582,2097.1119780933527
2017,full,part 1,22,216,63.628997302653204,3394.6786709931894
2017,full,part 1,23,147,93.88697905496149,1565.7123221948182
2017,full,part 1,24,234,94.54792675492611,2474.9352844779137
2017,full,part 1,25,637,101.59140258453633,6270.2156264644445
2017,full,part 1,26,82,37.272805129767534,2199.9954045452714
2017,full,part 1,27,333,56.98797615782707,5843.337883727667
2017,full,part 1,28,65,38.67941997071125,1680.4802152984496
2017,full,part 1,29,142,147.530123132791,962.5152950776474
2017,full,part 1,30,444,92.19720499904976,4815.764208953798
2017,full,part 1,31,213,61.80654817555193,3446.2367869987897
2017,full,part 1,32,181,99.42037174812381,1820.5524362607878
2017,full,part 1,33,235,225.517813962081,1042.0462839335316
2017,full,part 1,34,153,197.92038483004953,773.0381088909977
2017,full,part 1,35,1522,272.4174177966011,5587.01426770146
2017,full,part 1,36,1053,167.0754495829214,6302.5417715688045
2017,full,part 1,37,383,73.5254125718059,5209.083316954625
2017,full,part 1,38,1223,72.58143179342783,16850.03960077213
2017,full,part 1,39,233,110.16966883336669,2114.9196731490233
2017,full,part 1,40,25,55.68280038687287,448.97167215558557
2017,full,part 1,41,81,91.9459230177116,880.9526006324055
2017,full,part 1,42,119,70.15851091636632,1696.1591465625038
2017,full,part 1,43,109,83.43116507743996,1306.4662335570563
2017,full,part 1,44,54,25.67923784415563,2102.8661492104966
2017,full,part 1,45,42,49.69419638375727,845.1691154367445
2017,full,part 1,46,291,68.58464981020332,4242.931921432775
2017,full,part 1,47,242,96.64563754648992,2503.993001066288
2017,full,part 1,48,570,77.06913444461603,7395.956943173113
2017,full,part 1,49,78,89.20509490986868,874.3895186570888
2017,full,part 1,50,683,132.03548773186367,5172.851721402579
2017,full,part 1,51,299,125.8025329080447,2376.7406990012987
2017,full,part 1,52,279,114.58842155167508,2434.800970481834
2017,full,part 1,53,214,158.47405654232037,1350.3787602158811
2017,full,part 1,54,108,74.90197457084952,1441.884551359099
2017,full,part 1,55,300,93.85386214618977,3196.4587619496197
2017,full,part 1,56,492,103.36141521858605,4759.996745009064
2017,full,part 1,57,180,122.4387220743335,1470.12315181402
2017,full,part 1,58,169,78.97347354269537,2139.959057374292
2017,full,part 1,59,562,102.31810687813164,5492.673947431252
2017,full,part 1,60,214,107.25631781866433,1995.2204620878804
2017,full,part 1,61,262,122.90833222636425,2131.6699629238
2017,full,part 1,62,213,154.63148406163103,1377.4685103268182
2017,full,part 1,63,212,199.33610900573765,1063.5303410778317
2017,full,part 1,64,209,44.283111088274566,4719.6322675562815
2017,full,part 1,65,275,166.44090225827404,1652.2380993421305
2017,full,part 1,66,155,229.56024950639426,675.2040056293918
2017,full,part 1,67,202,173.40801138265968,1164.8827432444648
2017,full,part 1,68,397,123.64593098772087,3210.780951937881
2017,full,part 1,69,477,147.9642208089353,3223.752319257946
2017,full,part 1,70,183,55.20309980897124,3315.0312325443015
2017,full,part 1,71,379,108.84419295213263,3482.0415285423283
2017,full,part 1,72,347,93.9522028861883,3693.3673648966846
2017,full,part 1,73,253,65.30985840325218,3873.8408899597553
2017,full,part 1,74,701,124.39425630647081,5635.308420293478
2017,full,part 1,75,57,84.95821137773962,670.9180793198159
2017,full,part 1,76,338,95.97798440880881,3521.6409479940958
2017,full,part 1,77,325,92.59296292444913,3509.9859615161304
2017,full,part 1,78,336,138.06611391962952,2433.6166960967043
2017,full,part 1,79,149,52.630480990594336,2831.0590592289664
2017,full,violent,1,152,18.009370747468186,8440.050578744882
2017,full,violent,2,66,16.88112967828413,3909.6909542080202
2017,full,violent,3,24,7.022694511101991,3417.491671047208
2017,full,violent,4,29,3.1123989022923544,9317.571722133955
2017,full,violent,5,144,12.15386834007885,11848.07963775143
2017,full,violent,6,16,2.3593634498708185,6781.49015187806
2017,full,violent,7,23,3.411601019686968,6741.702756939136
2017,full,violent,8,17,2.0858396724729507,8150.194966732496
2017,full,violent,9,25,2.646646715859942,9445.915032855853
2017,full,violent,10,9,3.327943579655273,2704.3727709266846
2017,full,violent,11,8,3.5874656398048828,2229.986515058332
2017,full,violent,12,17,5.532331947976256,3072.8452594422956
2017,full,violent,13,43,8.686570328032714,4950.170018336616
2017,full,violent,14,32,4.236785432755563,7552.896059498467
2017,full,violent,15,131,9.14490919808466,14324.90986651208
2017,full,violent,16,392,23.28523543298563,16834.702020864977
2017,full,violent,17,98,26.99645379366917,3630.1064113458337
2017,full,violent,18,78,28.55065242779435,2731.9866051140116
2017,full,violent,19,192,36.804715409293294,5216.722853711279
2017,full,violent,20,14,4.998249721584467,2800.980499141995
2017,full,violent,21,55,26.226544206764185,2097.1119780933527
2017,full,violent,22,43,12.666883722287443,3394.6786709931894
2017,full,violent,23,25,15.96717330866692,1565.7123221948182
2017,full,violent,24,42,16.97014069960212,2474.9352844779137
2017,full,violent,25,96,15.31047825449841,6270.2156264644445
2017,full,violent,26,5,2.2727320201077763,2199.9954045452714
2017,full,violent,27,39,6.674267477943712,5843.337883727667
2017,full,violent,28,7,4.165475996845827,1680.4802152984496
2017,full,violent,29,18,18.70100152387492,962.5152950776474
2017,full,violent,30,137,28.448236677634725,4815.764208953798
2017,full,violent,31,51,14.798750971611025,3446.2367869987897
2017,full,violent,32,29,15.929230832572323,1820.5524362607878
2017,full,violent,33,88,84.44922395175799,1042.0462839335316
2017,full,violent,34,43,55.62468331824921,773.0381088909977
2017,full,violent,35,170,30.427701067951503,5587.01426770146
2017,full,violent,36,233,36.969211541140254,6302.5417715688045
2017,full,violent,37,54,10.366507255554879,5209.083316954625
2017,full,violent,38,158,9.376832562029106,16850.03960077213
2017,full,violent,39,40,18.913247868389128,2114.9196731490233
2017,full,violent,41,15,17.027022781057706,880.9526006324055
2017,full,violent,42,15,8.843509779373905,1696.1591465625038
2017,full,violent,43,10,7.654235328205502,1306.4662335570563
2017,full,violent,44,2,0.951082883116875,2102.8661492104966
2017,full,violent,45,4,4.732780607976883,845.1691154367445
2017,full,violent,46,55,12.96273450021025,4242.931921432775
2017,full,violent,47,45,17.971296237983662,2503.993001066288
2017,full,violent,48,151,20.416560177433368,7395.956943173113
2017,full,violent,49,12,13.723860755364413,874.3895186570888
2017,full,violent,50,278,53.74211652922123,5172.851721402579
2017,full,violent,51,112,47.12335680836456,2376.7406990012987
2017,full,violent,52,98,40.24969645901132,2434.800970481834
2017,full,violent,53,84,62.204769857733226,1350.3787602158811
2017,full,violent,54,38,26.354398460113718,1441.884551359099
2017,full,violent,55,124,38.79292968709177,3196.4587619496197
2017,full,violent,56,173,36.34456266832395,4759.996745009064
2017,full,violent,57,64,43.53376784865191,1470.12315181402
2017,full,violent,58,51,23.8322316608134,2139.959057374292
2017,full,violent,59,201,36.59419836744566,5492.673947431252
2017,full,violent,60,74,37.08863326439794,1995.2204620878804
2017,full,violent,61,110,51.602734904198734,2131.6699629238
2017,full,violent,62,80,58.077552699204134,1377.4685103268182
2017,full,violent,63,74,69.5795852189839,1063.5303410778317
2017,full,violent,64,82,17.374234972433083,4719.6322675562815
2017,full,violent,65,91,55.076807656374314,1652.2380993421305
2017,full,violent,66,85,125.88787876157103,675.2040056293918
2017,full,violent,67,89,76.40253966859758,1164.8827432444648
2017,full,violent,68,147,45.78325404331227,3210.780951937881
2017,full,violent,69,157,48.7010118805091,3223.752319257946
2017,full,violent,70,73,22.02090866696667,3315.0312325443015
2017,full,violent,71,134,38.483171122917604,3482.0415285423283
2017,full,violent,72,129,34.92747600091727,3693.3673648966846
2017,full,violent,73,82,21.167622091172642,3873.8408899597553
2017,full,violent,74,227,40.28173492377871,5635.308420293478
2017,full,violent,75,12,17.88593923741887,670.9180793198159
2017,full,violent,76,138,39.18627765803437,3521.6409479940958
2017,full,violent,77,72,20.51290255557027,3509.9859615161304
2017,full,violent,78,149,61.225746946502376,2433.6166960967043
2017,full,violent,79,45,15.89511170856876,2831.0590592289664
2017,partial,homicide,1,3,0.3554481068579247,8440.050578744882
2017,partial,homicide,3,1,0.2926122712959163,3417.491671047208
2017,partial,homicide,4,1,0.10732410007904669,9317.571722133955
2017,partial,homicide,5,2,0.16880372694553958,11848.07963775143
2017,partial,homicide,15,2,0.1396169343219032,14324.90986651208
2017,partial,homicide,16,6,0.3564066647905964,16834.702020864977
2017,partial,homicide,17,1,0.2754740183027466,3630.1064113458337
2017,partial,homicide,18,1,0.36603400548454296,2731.9866051140116
2017,partial,homicide,19,1,0.19169122609006928,5216.722853711279
2017,partial,homicide,21,1,0.4768462583048033,2097.1119780933527
2017,partial,homicide,22,1,0.29457869121598707,3394.6786709931894
2017,partial,homicide,23,1,0.6386869323466767,1565.7123221948182
2017,partial,homicide,24,1,0.40405096903814575,2474.9352844779137
2017,partial,homicide,30,1,0.20765136261047243,4815.764208953798
2017,partial,homicide,31,1,0.2901715876786476,3446.2367869987897
2017,partial,homicide,32,1,0.5492838218128387,1820.5524362607878
2017,partial,homicide,33,2,1.919300544358136,1042.0462839335316
2017,partial,homicide,35,2,0.35797295374060595,5587.01426770146
2017,partial,homicide,36,2,0.3173322879067833,6302.5417715688045
2017,partial,homicide,37,2,0.38394471316869927,5209.083316954625
2017,partial,homicide,47,1,0.39936213862185915,2503.993001066288
2017,partial,homicide,48,4,0.5408360311902878,7395.956943173113
2017,partial,homicide,50,12,2.3198035911894057,5172.851721402579
2017,partial,homicide,51,2,0.8414885144350815,2376.7406990012987
2017,partial,homicide,52,6,2.46426713014355,2434.800970481834
2017,partial,homicide,53,3,2.221598923490472,1350.3787602158811
2017,partial,homicide,54,4,2.77414720632776,1441.884551359099
2017,partial,homicide,55,5,1.5642310357698292,3196.4587619496197
2017,partial,homicide,56,4,0.8403367090941956,4759.996745009064
2017,partial,homicide,57,2,1.3604302452703723,1470.12315181402
2017,partial,homicide,58,1,0.467298660015949,2139.959057374292
2017,partial,homicide,59,8,1.4564855071620162,5492.673947431252
2017,partial,homicide,60,5,2.505988734080942,1995.2204620878804
2017,partial,homicide,61,4,1.8764630874254087,2131.6699629238
2017,partial,homicide,63,2,1.8805293302428079,1063.5303410778317
2017,partial,homicide,64,4,0.8475236571918576,4719.6322675562815
2017,partial,homicide,65,3,1.8157189337266257,1652.2380993421305
2017,partial,homicide,66,1,1.4810338677831887,675.2040056293918
2017,partial,homicide,67,5,4.2922775094717744,1164.8827432444648
2017,partial,homicide,68,4,1.2458028311105378,3210.780951937881
2017,partial,homicide,69,2,0.6203950558026637,3223.752319257946
2017,partial,homicide,70,3,0.9049688493273973,3315.0312325443015
2017,partial,homicide,71,6,1.7231270652052657,3482.0415285423283
2017,partial,homicide,72,10,2.7075562791408734,3693.3673648966846
2017,partial,homicide,74,7,1.2421680372971406,5635.308420293478
2017,partial,homicide,76,9,2.55562680378485,3521.6409479940958
2017,partial,homicide,78,8,3.287288426657846,2433.6166960967043
2017,partial,homicide,79,3,1.059674113904584,2831.0590592289664
2017,partial,part 1,1,534,63.26976302071059,8440.050578744882
2017,partial,part 1,2,212,54.22423472418538,3909.6909542080202
2017,partial,part 1,3,93,27.212941230520215,3417.491671047208
2017,partial,part 1,4,164,17.601152412963657,9317.571722133955
2017,partial,part 1,5,489,41.27251123818443,11848.07963775143
2017,partial,part 1,6,139,20.496969970752737,6781.49015187806
2017,partial,part 1,7,178,26.402825282794797,6741.702756939136
2017,partial,part 1,8,192,23.55771865381215,8150.194966732496
2017,partial,part 1,9,193,20.432112646438753,9445.915032855853
2017,partial,part 1,10,57,21.076976004483395,2704.3727709266846
2017,partial,part 1,11,52,23.318526658731738,2229.986515058332
2017,partial,part 1,12,115,37.424598471604085,3072.8452594422956
2017,partial,part 1,13,174,35.1503078390161,4950.170018336616
2017,partial,part 1,14,168,22.243123521966705,7552.896059498467
2017,partial,part 1,15,603,42.094505698053815,14324.90986651208
2017,partial,part 1,16,924,54.886626377751845,16834.702020864977
2017,partial,part 1,17,260,71.62324475871412,3630.1064113458337
2017,partial,part 1,18,191,69.91249504754771,2731.9866051140116
2017,partial,part 1,19,409,78.40171147083832,5216.722853711279
2017,partial,part 1,20,67,23.920195096154238,2800.980499141995
2017,partial,part 1,21,221,105.38302308536154,2097.1119780933527
2017,partial,part 1,22,152,44.775961064830035,3394.6786709931894
2017,partial,part 1,23,108,68.9781886934411,1565.7123221948182
2017,partial,part 1,24,174,70.30486861263736,2474.9352844779137
2017,partial,part 1,25,483,77.03084371794512,6270.2156264644445
2017,partial,part 1,26,58,26.363691433250207,2199.9954045452714
2017,partial,part 1,27,244,41.75695550303245,5843.337883727667
2017,partial,part 1,28,51,30.348467977019602,1680.4802152984496
2017,partial,part 1,29,114,118.43967631787449,962.5152950776474
2017,partial,part 1,30,333,69.14790374928732,4815.764208953798
2017,partial,part 1,31,156,45.26676767786902,3446.2367869987897
2017,partial,part 1,32,127,69.75904537023052,1820.5524362607878
2017,partial,part 1,33,185,177.53530035312758,1042.0462839335316
2017,partial,part 1,34,116,150.05728523062578,773.0381088909977
2017,partial,part 1,35,1136,203.32863772466416,5587.01426770146
2017,partial,part 1,36,777,123.28359385178533,6302.5417715688045
2017,partial,part 1,37,275,52.792398060696144,5209.083316954625
2017,partial,part 1,38,887,52.640825838733015,16850.03960077213
2017,partial,part 1,39,162,76.59865386697598,2114.9196731490233
2017,partial,part 1,40,23,51.22817635592304,448.97167215558557
2017,partial,part 1,41,51,57.8918774555962,880.9526006324055
2017,partial,part 1,42,82,48.34452012724402,1696.1591465625038
2017,partial,part 1,43,79,60.46845909282346,1306.4662335570563
2017,partial,part 1,44,41,19.49719910389594,2102.8661492104966
2017,partial,part 1,45,21,24.847098191878636,845.1691154367445
2017,partial,part 1,46,213,50.20113542808697,4242.931921432775
2017,partial,part 1,47,186,74.28135778366581,2503.993001066288
2017,partial,part 1,48,404,54.624439150219075,7395.956943173113
2017,partial,part 1,49,60,68.61930377682205,874.3895186570888
2017,partial,part 1,50,502,97.04511689809013,5172.851721402579
2017,partial,part 1,51,227,95.50894638838176,2376.7406990012987
2017,partial,part 1,52,196,80.49939291802264,2434.800970481834
2017,partial,part 1,53,142,105.15568237854902,1350.3787602158811
2017,partial,part 1,54,82,56.87001772971908,1441.884551359099
2017,partial,part 1,55,217,67.8876269524106,3196.4587619496197
2017,partial,part 1,56,361,75.84038799575116,4759.996745009064
2017,partial,part 1,57,124,84.34667520676308,1470.12315181402
2017,partial,part 1,58,106,49.53365796169059,2139.959057374292
2017,partial,part 1,59,432,78.65021738674888,5492.673947431252
2017,partial,part 1,60,160,80.19163949059015,1995.2204620878804
2017,partial,part 1,61,200,93.82315437127042,2131.6699629238
2017,partial,part 1,62,177,128.49658534698915,1377.4685103268182
2017,partial,part 1,63,151,141.979964433332,1063.5303410778317
2017,partial,part 1,64,154,32.62966080188652,4719.6322675562815
2017,partial,part 1,65,189,114.39029282477743,1652.2380993421305
2017,partial,part 1,66,110,162.91372545615076,675.2040056293918
2017,partial,part 1,67,146,125.33450327657583,1164.8827432444648
2017,partial,part 1,68,287,89.38635313218109,3210.780951937881
2017,partial,part 1,69,351,108.87933229336748,3223.752319257946
2017,partial,part 1,70,133,40.12028565351461,3315.0312325443015
2017,partial,part 1,71,276,79.26384499944223,3482.0415285423283
2017,partial,part 1,72,252,68.23041823435001,3693.3673648966846
2017,partial,part 1,73,199,51.37020483101653,3873.8408899597553
2017,partial,part 1,74,547,97.06655948593371,5635.308420293478
2017,partial,part 1,75,49,73.03425188612704,670.9180793198159
2017,partial,part 1,76,269,76.38484557979163,3521.6409479940958
2017,partial,part 1,77,206,58.689693422881604,3509.9859615161304
2017,partial,part 1,78,245,100.67320806639653,2433.6166960967043
2017,partial,part 1,79,109,38.50149280519988,2831.0590592289664
2017,partial,violent,1,109,12.914614549171263,8440.050578744882
2017,partial,violent,2,47,12.02141052847506,3909.6909542080202
2017,partial,violent,3,17,4.974408612030577,3417.491671047208
2017,partial,violent,4,22,2.3611302017390274,9317.571722133955
2017,partial,violent,5,105,8.862195664640828,11848.07963775143
2017,partial,violent,6,11,1.6220623717861877,6781.49015187806
2017,partial,violent,7,20,2.9666095823364937,6741.702756939136
2017,partial,violent,8,11,1.349660964541321,8150.194966732496
2017,partial,violent,9,22,2.3290491099567485,9445.915032855853
