year,range,type,nhd_num,count,rate,total_pop
2018,partial,part 1,24,154,62.223849231874446,2474.9352844779137
2018,partial,part 1,25,381,60.76346057254056,6270.2156264644445
2018,partial,part 1,26,50,22.727320201077767,2199.9954045452714
2018,partial,part 1,27,153,26.18366472116379,5843.337883727667
2018,partial,part 1,28,81,48.20050796350172,1680.4802152984496
2018,partial,part 1,29,99,102.85550838131205,962.5152950776474
2018,partial,part 1,30,277,57.51942744310087,4815.764208953798
2018,partial,part 1,31,169,49.03899831769144,3446.2367869987897
2018,partial,part 1,32,105,57.67480129034807,1820.5524362607878
2018,partial,part 1,33,183,175.61599980876943,1042.0462839335316
2018,partial,part 1,34,102,131.946923220033,773.0381088909977
2018,partial,part 1,35,1221,218.54248825863993,5587.01426770146
2018,partial,part 1,36,621,98.53167539505623,6302.5417715688045
2018,partial,part 1,37,322,61.815098820160586,5209.083316954625
2018,partial,part 1,38,952,56.49838353830195,16850.03960077213
2018,partial,part 1,39,164,77.54431626039543,2114.9196731490233
2018,partial,part 1,40,15,33.40968023212372,448.97167215558557
2018,partial,part 1,41,48,54.48647289938466,880.9526006324055
2018,partial,part 1,42,77,45.39668353411938,1696.1591465625038
2018,partial,part 1,43,58,44.394564903591906,1306.4662335570563
2018,partial,part 1,44,52,24.728154961038754,2102.8661492104966
2018,partial,part 1,45,24,28.3966836478613,845.1691154367445
2018,partial,part 1,46,175,41.2450643188508,4242.931921432775
2018,partial,part 1,47,124,49.520905189110536,2503.993001066288
2018,partial,part 1,48,342,46.24148066676961,7395.956943173113
2018,partial,part 1,49,68,77.76854428039834,874.3895186570888
2018,partial,part 1,50,498,96.27184903436033,5172.851721402579
2018,partial,part 1,51,188,79.09992035689766,2376.7406990012987
2018,partial,part 1,52,204,83.7850824248807,2434.800970481834
2018,partial,part 1,53,146,108.11781427653631,1350.3787602158811
2018,partial,part 1,54,86,59.644164936046835,1441.884551359099
2018,partial,part 1,55,216,67.57478074525663,3196.4587619496197
2018,partial,part 1,56,323,67.8571892593563,4759.996745009064
2018,partial,part 1,57,87,59.178715669261194,1470.12315181402
2018,partial,part 1,58,153,71.4966949824402,2139.959057374292
2018,partial,part 1,59,406,73.91663948847233,5492.673947431252
2018,partial,part 1,60,151,75.68085976924446,1995.2204620878804
2018,partial,part 1,61,202,94.76138591498314,2131.6699629238
2018,partial,part 1,62,177,128.49658534698915,1377.4685103268182
2018,partial,part 1,63,159,149.50208175430325,1063.5303410778317
2018,partial,part 1,64,183,38.77420731652749,4719.6322675562815
2018,partial,part 1,65,197,119.23220998138176,1652.2380993421305
2018,partial,part 1,66,108,159.95165772058436,675.2040056293918
2018,partial,part 1,67,129,110.74075974437179,1164.8827432444648
2018,partial,part 1,68,301,93.74666304106798,3210.780951937881
2018,partial,part 1,69,353,109.49972734917014,3223.752319257946
2018,partial,part 1,70,163,49.16997414678859,3315.0312325443015
2018,partial,part 1,71,240,68.92508260821063,3482.0415285423283
2018,partial,part 1,72,265,71.75024139723314,3693.3673648966846
2018,partial,part 1,73,184,47.49807883872886,3873.8408899597553
2018,partial,part 1,74,488,86.59685745728639,5635.308420293478
2018,partial,part 1,75,38,56.63880758515975,670.9180793198159
2018,partial,part 1,76,230,65.31046276339062,3521.6409479940958
2018,partial,part 1,77,255,72.64986321764471,3509.9859615161304
2018,partial,part 1,78,266,109.30234018637337,2433.6166960967043
2018,partial,part 1,79,86,30.377324598598076,2831.0590592289664
2018,partial,violent,1,120,14.217924274316987,8440.050578744882
2018,partial,violent,2,62,15.858030909903272,3909.6909542080202
2018,partial,violent,3,15,4.389184069438745,3417.491671047208
2018,partial,violent,4,20,2.1464820015809343,9317.571722133955
2018,partial,violent,5,78,6.583345350876043,11848.07963775143
2018,partial,violent,6,14,2.064443018636966,6781.49015187806
2018,partial,violent,7,20,2.9666095823364937,6741.702756939136
2018,partial,violent,8,9,1.1042680618974445,8150.194966732496
2018,partial,violent,9,19,2.011451504053556,9445.915032855853
2018,partial,violent,10,16,5.916344141609374,2704.3727709266846
2018,partial,violent,11,8,3.5874656398048828,2229.986515058332
2018,partial,violent,12,8,2.603450328459415,3072.8452594422956
2018,partial,violent,13,13,2.626172424754076,4950.170018336616
2018,partial,violent,14,28,3.7071872536611177,7552.896059498467
2018,partial,violent,15,105,7.329889051899918,14324.90986651208
2018,partial,violent,16,227,13.48405215124423,16834.702020864977
2018,partial,violent,17,84,23.139817537430716,3630.1064113458337
2018,partial,violent,18,34,12.44515618647446,2731.9866051140116
2018,partial,violent,19,98,18.785740156826787,5216.722853711279
2018,partial,violent,20,9,3.2131605353043007,2800.980499141995
2018,partial,violent,21,38,18.120157815582527,2097.1119780933527
2018,partial,violent,22,26,7.6590459716156625,3394.6786709931894
2018,partial,violent,23,19,12.13505171458686,1565.7123221948182
2018,partial,violent,24,31,12.525580040182518,2474.9352844779137
2018,partial,violent,25,76,12.12079528481124,6270.2156264644445
2018,partial,violent,26,3,1.363639212064666,2199.9954045452714
2018,partial,violent,27,16,2.738161016592292,5843.337883727667
2018,partial,violent,28,6,3.5704079972964236,1680.4802152984496
2018,partial,violent,29,17,17.662056994770758,962.5152950776474
2018,partial,violent,30,73,15.15854947056449,4815.764208953798
2018,partial,violent,31,29,8.414976042680781,3446.2367869987897
2018,partial,violent,32,10,5.492838218128387,1820.5524362607878
2018,partial,violent,33,76,72.93342068560916,1042.0462839335316
2018,partial,violent,34,32,41.395113167069184,773.0381088909977
2018,partial,violent,35,138,24.700133808101807,5587.01426770146
2018,partial,violent,36,95,15.073283675572208,6302.5417715688045
2018,partial,violent,37,62,11.902286108229676,5209.083316954625
2018,partial,violent,38,106,6.290786402373957,16850.03960077213
2018,partial,violent,39,42,19.858910261808585,2114.9196731490233
2018,partial,violent,40,2,4.454624030949829,448.97167215558557
2018,partial,violent,41,6,6.810809112423082,880.9526006324055
2018,partial,violent,42,10,5.89567318624927,1696.1591465625038
2018,partial,violent,43,2,1.5308470656411004,1306.4662335570563
2018,partial,violent,44,4,1.90216576623375,2102.8661492104966
2018,partial,violent,45,3,3.5495854559826623,845.1691154367445
2018,partial,violent,46,43,10.134501518346195,4242.931921432775
2018,partial,violent,47,19,7.587880633815324,2503.993001066288
2018,partial,violent,48,99,13.385691771959625,7395.956943173113
2018,partial,violent,49,19,21.729446195993653,874.3895186570888
2018,partial,violent,50,187,36.15027262936824,5172.851721402579
2018,partial,violent,51,51,21.45795711809458,2376.7406990012987
2018,partial,violent,52,48,19.7141370411484,2434.800970481834
2018,partial,violent,53,44,32.58345087786026,1350.3787602158811
2018,partial,violent,54,31,21.499640849040137,1441.884551359099
2018,partial,violent,55,66,20.647849672161747,3196.4587619496197
2018,partial,violent,56,106,22.268922790996182,4759.996745009064
2018,partial,violent,57,27,18.365808311150026,1470.12315181402
2018,partial,violent,58,42,19.626543720669858,2139.959057374292
2018,partial,violent,59,112,20.390797100268227,5492.673947431252
2018,partial,violent,60,44,22.052700859912292,1995.2204620878804
2018,partial,violent,61,88,41.28218792335898,2131.6699629238
2018,partial,violent,62,55,39.928317480702844,1377.4685103268182
2018,partial,violent,63,54,50.77429191655582,1063.5303410778317
2018,partial,violent,64,52,11.01780754349415,4719.6322675562815
2018,partial,violent,65,58,35.10389938538144,1652.2380993421305
2018,partial,violent,66,43,63.68445631467712,675.2040056293918
2018,partial,violent,67,53,45.498141600400814,1164.8827432444648
2018,partial,violent,68,98,30.522169362208178,3210.780951937881
2018,partial,violent,69,119,36.91350582025849,3223.752319257946
2018,partial,violent,70,37,11.161282475037899,3315.0312325443015
2018,partial,violent,71,72,20.67752478246319,3482.0415285423283
2018,partial,violent,72,81,21.931205861041075,3693.3673648966846
2018,partial,violent,73,60,15.488503969150713,3873.8408899597553
2018,partial,violent,74,170,30.166938048644845,5635.308420293478
2018,partial,violent,75,11,16.395444300967295,670.9180793198159
2018,partial,violent,76,86,24.42043390283301,3521.6409479940958
2018,partial,violent,77,47,13.39036694599726,3509.9859615161304
2018,partial,violent,78,106,43.55657165321646,2433.6166960967043
2018,partial,violent,79,20,7.064494092697227,2831.0590592289664
2019,partial,homicide,1,4,0.4739308091438996,8440.050578744882
2019,partial,homicide,2,3,0.7673240762856421,3909.6909542080202
2019,partial,homicide,5,1,0.08440186347276979,11848.07963775143
2019,partial,homicide,13,2,0.4040265268852425,4950.170018336616
2019,partial,homicide,16,9,0.5346099971858946,16834.702020864977
2019,partial,homicide,17,5,1.377370091513733,3630.1064113458337
2019,partial,homicide,18,2,0.7320680109690859,2731.9866051140116
2019,partial,homicide,19,3,0.5750736782702077,5216.722853711279
2019,partial,homicide,25,1,0.15948414848435843,6270.2156264644445
2019,partial,homicide,30,1,0.20765136261047243,4815.764208953798
2019,partial,homicide,33,2,1.919300544358136,1042.0462839335316
2019,partial,homicide,35,1,0.17898647687030297,5587.01426770146
2019,partial,homicide,36,3,0.47599843186017493,6302.5417715688045
2019,partial,homicide,39,1,0.4728311967097283,2114.9196731490233
2019,partial,homicide,44,1,0.4755414415584375,2102.8661492104966
2019,partial,homicide,48,2,0.2704180155951439,7395.956943173113
2019,partial,homicide,49,1,1.1436550629470343,874.3895186570888
2019,partial,homicide,50,16,3.093071454919207,5172.851721402579
2019,partial,homicide,51,1,0.4207442572175408,2376.7406990012987
2019,partial,homicide,52,2,0.8214223767145167,2434.800970481834
2019,partial,homicide,53,3,2.221598923490472,1350.3787602158811
2019,partial,homicide,54,7,4.8547576110735795,1441.884551359099
2019,partial,homicide,55,6,1.8770772429237952,3196.4587619496197
2019,partial,homicide,56,9,1.89075759546194,4759.996745009064
2019,partial,homicide,57,1,0.6802151226351861,1470.12315181402
2019,partial,homicide,58,1,0.467298660015949,2139.959057374292
2019,partial,homicide,59,5,0.91030344197626,5492.673947431252
2019,partial,homicide,60,2,1.002395493632377,1995.2204620878804
2019,partial,homicide,61,4,1.8764630874254087,2131.6699629238
2019,partial,homicide,63,2,1.8805293302428079,1063.5303410778317
2019,partial,homicide,65,4,2.4209585783021677,1652.2380993421305
2019,partial,homicide,66,4,5.924135471132755,675.2040056293918
2019,partial,homicide,67,1,0.8584555018943549,1164.8827432444648
2019,partial,homicide,68,2,0.6229014155552689,3210.780951937881
2019,partial,homicide,69,12,3.7223703348159822,3223.752319257946
2019,partial,homicide,70,3,0.9049688493273973,3315.0312325443015
2019,partial,homicide,71,1,0.2871878442008777,3482.0415285423283
2019,partial,homicide,72,11,2.9783119070549606,3693.3673648966846
2019,partial,homicide,73,3,0.7744251984575357,3873.8408899597553
2019,partial,homicide,74,7,1.2421680372971406,5635.308420293478
2019,partial,homicide,75,1,1.4904949364515725,670.9180793198159
2019,partial,homicide,76,4,1.1358341350154888,3521.6409479940958
2019,partial,homicide,77,1,0.28490142438292043,3509.9859615161304
2019,partial,homicide,78,4,1.643644213328923,2433.6166960967043
2019,partial,homicide,79,1,0.35322470463486133,2831.0590592289664
2019,partial,part 1,1,615,72.86686190587456,8440.050578744882
2019,partial,part 1,2,189,48.34141680599546,3909.6909542080202
2019,partial,part 1,3,128,37.45437072587729,3417.491671047208
2019,partial,part 1,4,174,18.674393413754125,9317.571722133955
2019,partial,part 1,5,458,38.65605347052856,11848.07963775143
2019,partial,part 1,6,149,21.971572126921995,6781.49015187806
2019,partial,part 1,7,165,24.474529054276076,6741.702756939136
2019,partial,part 1,8,204,25.030076069675406,8150.194966732496
2019,partial,part 1,9,224,23.713954574105077,9445.915032855853
2019,partial,part 1,10,69,25.514234110690424,2704.3727709266846
2019,partial,part 1,11,91,40.80742165278054,2229.986515058332
2019,partial,part 1,12,147,47.838399785441744,3072.8452594422956
2019,partial,part 1,13,149,30.09997625295057,4950.170018336616
2019,partial,part 1,14,186,24.62631532789171,7552.896059498467
2019,partial,part 1,15,598,41.745463362249055,14324.90986651208
2019,partial,part 1,16,919,54.58962082375968,16834.702020864977
2019,partial,part 1,17,257,70.79682270380589,3630.1064113458337
2019,partial,part 1,18,175,64.05595095979503,2731.9866051140116
2019,partial,part 1,19,373,71.50082733159584,5216.722853711279
2019,partial,part 1,20,74,26.41931995694647,2800.980499141995
2019,partial,part 1,21,256,122.07264212602965,2097.1119780933527
2019,partial,part 1,22,160,47.132590594557925,3394.6786709931894
2019,partial,part 1,23,110,70.25556255813444,1565.7123221948182
2019,partial,part 1,24,135,54.546880820149674,2474.9352844779137
2019,partial,part 1,25,238,37.9572273392773,6270.2156264644445
2019,partial,part 1,26,26,11.818206504560438,2199.9954045452714
2019,partial,part 1,27,167,28.579555610682046,5843.337883727667
2019,partial,part 1,28,49,29.158331977920792,1680.4802152984496
2019,partial,part 1,29,59,61.29772721714557,962.5152950776474
2019,partial,part 1,30,257,53.36640019089141,4815.764208953798
2019,partial,part 1,31,161,46.717625616262254,3446.2367869987897
2019,partial,part 1,32,74,40.64700281415007,1820.5524362607878
2019,partial,part 1,33,175,167.9387976313369,1042.0462839335316
2019,partial,part 1,34,90,116.42375578238207,773.0381088909977
2019,partial,part 1,35,1008,180.41836868526536,5587.01426770146
2019,partial,part 1,36,621,98.53167539505623,6302.5417715688045
2019,partial,part 1,37,274,52.60042570411179,5209.083316954625
2019,partial,part 1,38,852,50.563679385118974,16850.03960077213
2019,partial,part 1,39,219,103.5500320794305,2114.9196731490233
2019,partial,part 1,40,17,37.86430426307355,448.97167215558557
2019,partial,part 1,41,73,82.8648442011475,880.9526006324055
2019,partial,part 1,42,93,54.829760632118216,1696.1591465625038
2019,partial,part 1,43,73,55.875917895900166,1306.4662335570563
2019,partial,part 1,44,61,29.008027935064693,2102.8661492104966
2019,partial,part 1,45,25,29.579878799855518,845.1691154367445
2019,partial,part 1,46,204,48.079960691688925,4242.931921432775
2019,partial,part 1,47,103,41.1343002780515,2503.993001066288
2019,partial,part 1,48,334,45.159808604389035,7395.956943173113
2019,partial,part 1,49,42,48.033512643775445,874.3895186570888
2019,partial,part 1,50,488,94.33867937503581,5172.851721402579
2019,partial,part 1,51,165,69.42280244089422,2376.7406990012987
2019,partial,part 1,52,222,91.17788381531135,2434.800970481834
2019,partial,part 1,53,148,109.59888022552997,1350.3787602158811
2019,partial,part 1,54,93,64.49892254712042,1441.884551359099
2019,partial,part 1,55,201,62.882087637947144,3196.4587619496197
2019,partial,part 1,56,406,85.29417597306086,4759.996745009064
2019,partial,part 1,57,101,68.70172738615379,1470.12315181402
2019,partial,part 1,58,137,64.019916422185,2139.959057374292
2019,partial,part 1,59,446,81.1990670242824,5492.673947431252
2019,partial,part 1,60,143,71.67127779471495,1995.2204620878804
2019,partial,part 1,61,142,66.614439603602,2131.6699629238
2019,partial,part 1,62,130,94.37602313620671,1377.4685103268182
2019,partial,part 1,63,194,182.41134503355235,1063.5303410778317
2019,partial,part 1,64,167,35.38411268776006,4719.6322675562815
2019,partial,part 1,65,209,126.49508571628826,1652.2380993421305
2019,partial,part 1,66,117,173.28096253063308,675.2040056293918
2019,partial,part 1,67,150,128.76832528415324,1164.8827432444648
2019,partial,part 1,68,285,88.76345171662582,3210.780951937881
2019,partial,part 1,69,451,139.89908508350067,3223.752319257946
2019,partial,part 1,70,169,50.979911845443375,3315.0312325443015
2019,partial,part 1,71,291,83.57166266245538,3482.0415285423283
2019,partial,part 1,72,275,74.45779767637401,3693.3673648966846
2019,partial,part 1,73,192,49.56321270128228,3873.8408899597553
2019,partial,part 1,74,523,92.80769764377209,5635.308420293478
2019,partial,part 1,75,28,41.73385822064403,670.9180793198159
2019,partial,part 1,76,232,65.87837983089835,3521.6409479940958
2019,partial,part 1,77,289,82.33651164666401,3509.9859615161304
2019,partial,part 1,78,222,91.22225383975521,2433.6166960967043
2019,partial,part 1,79,93,32.8498975310421,2831.0590592289664
2019,partial,violent,1,106,12.55916644231334,8440.050578744882
2019,partial,violent,2,50,12.788734604760704,3909.6909542080202
2019,partial,violent,3,20,5.852245425918326,3417.491671047208
2019,partial,violent,4,13,1.395213301027607,9317.571722133955
2019,partial,violent,5,64,5.4017192622572665,11848.07963775143
2019,partial,violent,6,14,2.064443018636966,6781.49015187806
2019,partial,violent,7,19,2.8182791032196692,6741.702756939136
2019,partial,violent,8,10,1.2269645132193827,8150.194966732496
2019,partial,violent,9,20,2.1173173726879533,9445.915032855853
2019,partial,violent,10,9,3.327943579655273,2704.3727709266846
2019,partial,violent,11,9,4.035898844780493,2229.986515058332
2019,partial,violent,12,16,5.20690065691883,3072.8452594422956
2019,partial,violent,13,20,4.040265268852425,4950.170018336616
2019,partial,violent,14,21,2.780390440245838,7552.896059498467
2019,partial,violent,15,109,7.609122920543724,14324.90986651208
2019,partial,violent,16,257,15.266085475197213,16834.702020864977
2019,partial,violent,17,72,19.834129317797757,3630.1064113458337
2019,partial,violent,18,59,21.596006323588036,2731.9866051140116
2019,partial,violent,19,78,14.951915635025403,5216.722853711279
2019,partial,violent,20,11,3.9271962098163673,2800.980499141995
2019,partial,violent,21,35,16.689619040668116,2097.1119780933527
2019,partial,violent,22,18,5.302416441887766,3394.6786709931894
2019,partial,violent,23,26,16.605860241013595,1565.7123221948182
2019,partial,violent,24,36,14.545834885373248,2474.9352844779137
2019,partial,violent,25,47,7.495754978764847,6270.2156264644445
2019,partial,violent,26,2,0.9090928080431107,2199.9954045452714
2019,partial,violent,27,33,5.647457096721602,5843.337883727667
2019,partial,violent,28,9,5.355611995944636,1680.4802152984496
2019,partial,violent,29,15,15.584167936562434,962.5152950776474
2019,partial,violent,30,74,15.366200833174961,4815.764208953798
2019,partial,violent,31,40,11.606863507145903,3446.2367869987897
2019,partial,violent,32,11,6.042122039941226,1820.5524362607878
2019,partial,violent,33,62,59.49831687510221,1042.0462839335316
2019,partial,violent,34,28,36.22072402118553,773.0381088909977
2019,partial,violent,35,146,26.132025623064234,5587.01426770146
2019,partial,violent,36,117,18.563938842546822,6302.5417715688045
2019,partial,violent,37,44,8.446783689711383,5209.083316954625
2019,partial,violent,38,105,6.231439360842127,16850.03960077213
2019,partial,violent,39,33,15.603429491421032,2114.9196731490233
2019,partial,violent,40,2,4.454624030949829,448.97167215558557
2019,partial,violent,41,4,4.540539408282055,880.9526006324055
2019,partial,violent,42,3,1.7687019558747812,1696.1591465625038
2019,partial,violent,43,4,3.061694131282201,1306.4662335570563
2019,partial,violent,44,6,2.8532486493506255,2102.8661492104966
2019,partial,violent,45,4,4.732780607976883,845.1691154367445
2019,partial,violent,46,39,9.191757191058176,4242.931921432775
2019,partial,violent,47,18,7.188518495193465,2503.993001066288
2019,partial,violent,48,114,15.413826888923204,7395.956943173113
2019,partial,violent,49,13,14.867515818311446,874.3895186570888
2019,partial,violent,50,178,34.410419935976186,5172.851721402579
2019,partial,violent,51,62,26.086143947487525,2376.7406990012987
2019,partial,violent,52,61,25.053382489792757,2434.800970481834
2019,partial,violent,53,65,48.134643342293565,1350.3787602158811
2019,partial,violent,54,39,27.047935261695656,1441.884551359099
2019,partial,violent,55,72,22.524926915085544,3196.4587619496197
2019,partial,violent,56,168,35.29414178195621,4759.996745009064
2019,partial,violent,57,41,27.888820028042634,1470.12315181402
2019,partial,violent,58,28,13.084362480446572,2139.959057374292
2019,partial,violent,59,168,30.58619565040234,5492.673947431252
2019,partial,violent,60,48,24.057491847177044,1995.2204620878804
2019,partial,violent,61,59,27.677830539524777,2131.6699629238
2019,partial,violent,62,56,40.65428688944289,1377.4685103268182
2019,partial,violent,63,92,86.50434919116917,1063.5303410778317
2019,partial,violent,64,49,10.382164800600258,4719.6322675562815
2019,partial,violent,65,63,38.13009760825914,1652.2380993421305
2019,partial,violent,66,57,84.41893046364176,675.2040056293918
2019,partial,violent,67,57,48.93196360797823,1164.8827432444648
2019,partial,violent,68,104,32.39087360887399,3210.780951937881
2019,partial,violent,69,120,37.22370334815982,3223.752319257946
2019,partial,violent,70,54,16.28943928789315,3315.0312325443015
2019,partial,violent,71,110,31.59066286209654,3482.0415285423283
2019,partial,violent,72,100,27.075562791408736,3693.3673648966846
2019,partial,violent,73,42,10.8419527784055,3873.8408899597553
2019,partial,violent,74,171,30.34439062540158,5635.308420293478
2019,partial,violent,75,8,11.92395949161258,670.9180793198159
2019,partial,violent,76,69,19.593138829017185,3521.6409479940958
2019,partial,violent,77,49,13.9601697947631,3509.9859615161304
2019,partial,violent,78,100,41.09110533322307,2433.6166960967043
2019,partial,violent,79,17,6.004819978792642,2831.0590592289664
